time,x,y,z,vx,vy,vz
0.0,26571.0,0.0,0.0,-0.0,2.2166407979497267,3.165691137255152
0.06030150753768844,26557.756724671566,481.12046659958884,687.1112353770388,-0.12199966892984034,2.215536000072662,3.164113322369169
0.12060301507537688,26518.040099871112,961.7613418548304,1373.5375433315974,-0.24387772593648502,2.2122227077280177,3.159381450511411
0.18090452261306533,26451.889715993984,1441.4435124884599,2058.5946791917463,-0.3655126803221482,2.2067042236776593,3.1515002385146538
0.24120603015075376,26359.371513181453,1919.6888208808282,2741.5997631060745,-0.4867832837190234,2.198986048866502,3.1404775425424125
0.3015075376884422,26240.57771559013,2396.020541707817,3421.8719607531793,-0.607568650952294,2.189075876939051,3.126324350257752
0.36180904522613067,26095.626739460946,2869.96385715101,4098.733162012125,-0.7277483805411034,2.1769835865702056,3.1090547698705384
0.4221105527638191,25924.66307507924,3341.0463302064177,4771.508656917351,-0.8472026747173704,2.1627212316179842,3.088686016074075
0.4824120603015075,25727.857142743735,3808.7983756199606,5439.527808224249,-0.9658124588428099,2.1463030291079765,3.065238392885119
0.542713567839196,25505.40512288785,4272.753727980263,6102.124719914951,-1.0834595001051213,2.127745345061502,3.038735273404396
0.6030150753768844,25257.52876052278,4732.449906502151,6758.638900977952,-1.200026525375027,2.1070666781816034,3.0092030765177853
0.6633165829145728,24984.475144197262,5187.428676037562,7408.415923799929,-1.315397338106679,2.0842876414131397,2.9766712405613984
0.7236180904522613,24686.51645969433,5637.236503854304,8050.80807651341,-1.4294569341649026,2.059430941395352,2.9411721939768083
0.7839195979899497,24363.94971871059,6081.425011727341,8685.175008650041,-1.5420916164638174,2.0325213558273934,2.9027413229856713
0.8442211055276382,24017.09646278853,6519.551422891973,9310.884369455885,-1.653189108302569,2.0035857087693776,2.861416936315973
0.9045226130653266,23646.302442796896,6951.1790034133255,9927.312438232377,-1.762638665285182,1.9726528439035746,2.8172402270150534
0.964824120603015,23251.937274278713,7375.877497532253,10533.844746074703,-1.870331185712986,1.9397535957824004,2.770255231387484
1.0251256281407035,22834.39406901048,7793.223556553619,11129.876688387743,-1.9761593193395588,1.9049207590918629,2.7205087850987195
1.085427135678392,22394.089043139786,8202.801160849493,11714.814127569103,-2.080017574379787,1.8681890559611083,2.6680504764882893
1.1457286432160803,21931.46110229203,8604.202034556565,12288.073985258403,-2.1818024226663746,1.8295951013506453,2.6129325971390607
1.2060301507537687,21446.971404059714,8997.026052554394,12849.084823562433,-2.281412402848968,1.7891773665537576,2.555210089751854
1.2663316582914572,20941.10289831055,9380.881639318843,13397.287414676903,-2.3787482215330367,1.7469761408474815,2.494940493377362
1.3266331658291457,20414.35984577252,9755.386159253065,13932.135298336874,-2.473712852257692,1.7030334913313787,2.4321838860599723
1.3869346733668342,19867.267315375822,10120.166298106995,14453.095326540228,-2.5662116322137694,1.6573932209941362,2.3670028249506685
1.4472361809045227,19300.37066085273,10474.858435105114,14959.648195001191,-2.656152356605778,1.6101008250497948,2.299462283948698
1.507537688442211,18714.234977117158,10819.109005411534,15451.28896080414,-2.743445370563642,1.561203445587131,2.2296295889341824
1.5678391959798994,18109.444536965704,11152.57485257114,15927.527545741705,-2.828003658512633,1.5107498245773956,2.157574350656206
1.6281407035175879,17486.602208661898,11474.923570575384,16387.88922483534,-2.909742930912378,1.4587902552872591,2.0833683953433195
1.6884422110552764,16846.328854983953,11785.833835211826,16831.915099551537,-2.9885817082785104,1.4053765321453893,2.0070856931055827
1.7487437185929648,16189.262714335257,12084.99572436711,17259.162555241866,-3.0644414024031947,1.3505618991126365,1.9288022841995562
1.809045226130653,15516.058764534451,12372.11102696406,17669.205702350853,-3.137246394693557,1.2944009966072973,1.848596203229718
1.8693467336683416,14827.388069919301,12646.89354022496,18061.635800952,-3.2069241115499456,1.2369498070383569,1.7665474013618725
1.92964824120603,14123.937112415175,12909.069354964719,18436.061668188577,-3.2734050967088693,1.178265599001006,1.6827376666260903
1.9899497487437185,13406.407107234918,13158.377128629494,18792.11006821324,-3.3366230804785166,1.1184068701900605,1.5972505423886216
2.050251256281407,12675.51330389228,13394.56834580864,19129.426084237628,-3.3965150457978246,1.057433289088185,1.5101712440740493
2.1105527638190953,11931.984273225671,13617.407565960266,19447.67347232114,-3.4530212910532523,0.9954056354870552,1.4215865742207054
2.170854271356784,11176.561181142864,13826.672658103493,19746.534996546197,-3.506085489590651,0.9323857399007361,1.331584835954008
2.2311557788944723,10409.997049810725,14022.155022243454,20025.712745245917,-3.555654745862897,0.8684364219316829,1.2402557449639868
2.2914572864321605,9633.056007026338,14203.659797308286,20284.928427968935,-3.6016796481573228,0.8036214276507948,1.147690340074735
2.351758793969849,8846.51252451778,14371.006055390906,20523.92365288538,-3.6441143178503888,0.738005366053944,1.0539808924949245
2.4120603015075375,8051.150645933915,14524.026982101866,20742.460184357467,-3.6829164551404894,0.6716536446583272,0.9592208138398665
2.472361809045226,7247.763205292557,14662.570042853577,20940.320180417973,-3.718047381213319,0.604632404302825,0.8635045630167718
2.5326633165829144,6437.151036666328,14786.497134910092,21117.306409919835,-3.7494720767977525,0.5370084532173783,0.7669275520660649
2.5929648241206027,5620.122175893826,14895.68472505093,21273.242449140445,-3.7771592170738186,0.4688492004270914,0.6695860510525846
2.6532663316582914,4797.491055111924,14990.02397271166,21407.97285764467,-3.8010812028979593,0.40022258855744874,0.5715770921014898
2.7135678391959797,3970.0776909121173,15069.420838478562,21521.363333231242,-3.821214188314459,0.33119702610763035,0.47299837267452827
